pl_orbper,st_rad,sy_dist,sy_vmag,sy_jmag,sy_gaiamag,is_exoplanet
1.915525758,1.58042,638.7,13.256,11.885,13.0983,1
9.5521,1.18,109.353,8.951,8.116,8.88841,1
9.55804,1.29,109.353,8.951,8.116,8.88841,1
9.55385,1.281,109.353,8.951,8.116,8.88841,1
9.554515,1.273595,109.353,8.951,8.116,8.88841,1
9.55287,1.269,109.353,8.951,8.116,8.88841,1
9.55237,1.296,109.353,8.951,8.116,8.88841,1
9.55288,1.269,109.353,8.951,8.116,8.88841,1
21.05652,1.269,109.353,8.951,8.116,8.88841,1
21.056614,1.18,109.353,8.951,8.116,8.88841,1
21.057504,1.273595,109.353,8.951,8.116,8.88841,1
21.0576,1.18,109.353,8.951,8.116,8.88841,1
21.05731,1.31,109.353,8.951,8.116,8.88841,1
21.05683,1.2427,109.353,8.951,8.116,8.88841,1
21.05603,1.299,109.353,8.951,8.116,8.88841,1
21.05652,1.269,109.353,8.951,8.116,8.88841,1
21.05704,1.296,109.353,8.951,8.116,8.88841,1
21.05788,1.29,109.353,8.951,8.116,8.88841,1
21.058,1.281,109.353,8.951,8.116,8.88841,1
1.62116,1.59,155.317,9.899,8.646,9.77168,1
479.9,1.59,155.317,9.899,8.646,9.77168,1
10.6413,1.147,105.48,9.715,8.496,9.52137,1
36.57669,1.147,105.48,9.715,8.496,9.52137,1
138.0731,1.147,105.48,9.715,8.496,9.52137,1
0.959641,0.88,47.2899,8.97,7.548,8.76221,1
,,47.2899,8.97,7.548,8.76221,1
0.959641,0.872,47.2899,8.97,7.548,8.76221,1
0.959628,0.828,47.2899,8.97,7.548,8.76221,1
0.96,0.88,47.2899,8.97,7.548,8.76221,1
0.959641,0.86,47.2899,8.97,7.548,8.76221,1
0.959628,0.88,47.2899,8.97,7.548,8.76221,1
0.959665,0.836616,47.2899,8.97,7.548,8.76221,1
0.959624,0.87,47.2899,8.97,7.548,8.76221,1
0.959632,0.835,47.2899,8.97,7.548,8.76221,1
0.959622,0.83,47.2899,8.97,7.548,8.76221,1
0.95965428,0.871,47.2899,8.97,7.548,8.76221,1
,,47.2899,8.97,7.548,8.76221,1
29.875221,0.83,47.2899,8.97,7.548,8.76221,1
29.84622,0.835,47.2899,8.97,7.548,8.76221,1
29.839835,0.88,47.2899,8.97,7.548,8.76221,1
29.8454,0.86,47.2899,8.97,7.548,8.76221,1
29.8454,0.88,47.2899,8.97,7.548,8.76221,1
29.83832,0.87,47.2899,8.97,7.548,8.76221,1
29.8454,0.828,47.2899,8.97,7.548,8.76221,1
29.844982,0.836616,47.2899,8.97,7.548,8.76221,1
29.8464948,0.871,47.2899,8.97,7.548,8.76221,1
29.8454,0.872,47.2899,8.97,7.548,8.76221,1
,,47.2899,8.97,7.548,8.76221,1
8.4112,0.88,47.2899,8.97,7.548,8.76221,1
8.4783,0.871,47.2899,8.97,7.548,8.76221,1
8.509,0.86,47.2899,8.97,7.548,8.76221,1
8.509,0.872,47.2899,8.97,7.548,8.76221,1
102.09,0.871,47.2899,8.97,7.548,8.76221,1
96.63,0.88,47.2899,8.97,7.548,8.76221,1
15.611,1.22,35.26,6.89351,5.836,6.7468,1
15.61136333,1.22568,35.26,6.89351,5.836,6.7468,1
15.613426,1.438,35.26,6.89351,5.836,6.7468,1
15.604,1.22,35.26,6.89351,5.836,6.7468,1
0.719573,1.22,109.86,9.452,8.315,9.30733,1
0.719597,1.224,109.86,9.452,8.315,9.30733,1
0.71957121,1.25505,109.86,9.452,8.315,9.30733,1
0.719573,1.22,109.86,9.452,8.315,9.30733,1
11.8143,1.733,132.345,9.38,8.091,9.21702,1
11.8143,1.747,132.345,9.38,8.091,9.21702,1
11.81417262,1.78598,132.345,9.38,8.091,9.21702,1
11.8144024,1.657,132.345,9.38,8.091,9.21702,1
11.81399,1.657,132.345,9.38,8.091,9.21702,1
11.814417,1.657,132.345,9.38,8.091,9.21702,1
9.1205,0.72,62.4491,10.19,8.604,9.93208,1
9.0949,0.716,62.4491,10.19,8.604,9.93208,1
9.1205,0.716,62.4491,10.19,8.604,9.93208,1
9.100412,0.77,62.4491,10.19,8.604,9.93208,1
9.1004157,0.758,62.4491,10.19,8.604,9.93208,1
15.57208,1.273,106.289,8.93,7.982,8.80998,1
15.5718552,1.31,106.289,8.93,7.982,8.80998,1
15.572098,1.343,106.289,8.93,7.982,8.80998,1
15.5712,1.4,106.289,8.93,7.982,8.80998,1
31.6978,1.4,106.289,8.93,7.982,8.80998,1
31.70648,1.343,106.289,8.93,7.982,8.80998,1
31.71802083,1.30883,106.289,8.93,7.982,8.80998,1
31.70603,1.273,106.289,8.93,7.982,8.80998,1
156.0,1.4,106.289,8.93,7.982,8.80998,1
278.3618,1.273,106.289,8.93,7.982,8.80998,1
278.3618,1.28,106.289,8.93,7.982,8.80998,1
48.1,1.35,106.289,8.93,7.982,8.80998,1
1114.0,1.343,106.289,8.93,7.982,8.80998,1
131.0,1.4,106.289,8.93,7.982,8.80998,1
369.0,1.273,106.289,8.93,7.982,8.80998,1
,1.343,106.289,8.93,7.982,8.80998,1
1084.0,1.343,106.289,8.93,7.982,8.80998,1
46.4,1.35,106.289,8.93,7.982,8.80998,1
542.07975,1.273,106.289,8.93,7.982,8.80998,1
324.0,1.4,106.289,8.93,7.982,8.80998,1
19.307044,0.902012,272.36,12.429,11.059,12.2156,1
19.30481,0.721,272.36,12.429,11.059,12.2156,1
19.30553,0.956,272.36,12.429,11.059,12.2156,1
19.292062,0.968923,272.36,12.429,11.059,12.2156,1
19.30691,0.93,272.36,12.429,11.059,12.2156,1
19.307107,0.86,272.36,12.429,11.059,12.2156,1
19.3037,1.08,272.36,12.429,11.059,12.2156,1
19.3044,0.98,272.36,12.429,11.059,12.2156,1
1.673847,1.23,188.959,10.651,9.463,10.4053,1
1.673916,1.19,188.959,10.651,9.463,10.4053,1
1.6739035,1.24,188.959,10.651,9.463,10.4053,1
1.673737,1.273,188.959,10.651,9.463,10.4053,1
1.67389,1.227,188.959,10.651,9.463,10.4053,1
1.6739,1.21742,188.959,10.651,9.463,10.4053,1
1.674,1.21742,188.959,10.651,9.463,10.4053,1
1.673918,1.572,188.959,10.651,9.463,10.4053,1
1.67344228,1.21742,188.959,10.651,9.463,10.4053,1
1.6739024,1.19,188.959,10.651,9.463,10.4053,1
1.673833,1.22,188.959,10.651,9.463,10.4053,1
1.6739029,1.22,188.959,10.651,9.463,10.4053,1
14.6762429,0.76,188.33,12.892,11.162,12.6619,1
14.67665,0.682,188.33,12.892,11.162,12.6619,1
14.677214,0.769722,188.33,12.892,11.162,12.6619,1
14.675828,0.725,188.33,12.892,11.162,12.6619,1
14.677286,0.73,188.33,12.892,11.162,12.6619,1
14.66146147,0.800765,188.33,12.892,11.162,12.6619,1
14.6843,0.800765,188.33,12.892,11.162,12.6619,1
9.9147,0.768432,188.175,13.083,11.282,12.8466,1
9.915615,0.71,188.175,13.083,11.282,12.8466,1
1.9741954,0.48,189.289,15.989,12.878,15.3955,1
1.974,0.502513,189.289,15.989,12.878,15.3955,1
1.974172,0.303,189.289,15.989,12.878,15.3955,1
1.9741,0.502513,189.289,15.989,12.878,15.3955,1
1.974991,0.484,189.289,15.989,12.878,15.3955,1
1.974238,0.492279,189.289,15.989,12.878,15.3955,1
1.974202,0.5573,189.289,15.989,12.878,15.3955,1
1.97419,0.48,189.289,15.989,12.878,15.3955,1
8.26726,0.905,197.989,11.752,10.541,11.7124,1
8.26345949,0.915405,197.989,11.752,10.541,11.7124,1
8.26679,0.908831,197.989,11.752,10.541,11.7124,1
8.267084,0.98,197.989,11.752,10.541,11.7124,1
8.26698,0.947,197.989,11.752,10.541,11.7124,1
8.267704,0.91,197.989,11.752,10.541,11.7124,1
8.2669589,0.92,197.989,11.752,10.541,11.7124,1
8.267,0.915405,197.989,11.752,10.541,11.7124,1
8.266902,0.95,197.989,11.752,10.541,11.7124,1
8.2669928,0.97,197.989,11.752,10.541,11.7124,1
8.2669897,0.97,197.989,11.752,10.541,11.7124,1
3.313921,1.334682,685.2,13.012,11.564,12.7669,1
3.3139095,1.908,685.2,13.012,11.564,12.7669,1
3.31392,1.78,685.2,13.012,11.564,12.7669,1
3.313944,1.73,685.2,13.012,11.564,12.7669,1
3.3139151,1.78,685.2,13.012,11.564,12.7669,1
3.313959,1.81,685.2,13.012,11.564,12.7669,1
4.733999,1.76,477.295,12.339,10.986,12.1704,1
4.733557505,1.75896,477.295,12.339,10.986,12.1704,1
4.73379,2.306381,477.295,12.339,10.986,12.1704,1
4.734006,1.77,477.295,12.339,10.986,12.1704,1
4.73401,1.75,477.295,12.339,10.986,12.1704,1
4.734,1.75896,477.295,12.339,10.986,12.1704,1
4.73360988,1.75896,477.295,12.339,10.986,12.1704,1
4.73401,1.75,477.295,12.339,10.986,12.1704,1
4.73363,1.797,477.295,12.339,10.986,12.1704,1
39.8642,0.896,329.309,13.409,11.865,13.1501,1
39.863566,0.78,329.309,13.409,11.865,13.1501,1
39.93767,5.15,329.309,13.409,11.865,13.1501,1
39.8478,0.83,329.309,13.409,11.865,13.1501,1
13.86387,0.71,116.474,11.985,10.184,11.6627,1
13.85870316,0.71181,116.474,11.985,10.184,11.6627,1
13.8636,0.686,116.474,11.985,10.184,11.6627,1
13.86383,0.68,116.474,11.985,10.184,11.6627,1
13.864,0.71181,116.474,11.985,10.184,11.6627,1
13.86375,0.713,116.474,11.985,10.184,11.6627,1
13.86368,0.71,116.474,11.985,10.184,11.6627,1
13.86391,0.692198,116.474,11.985,10.184,11.6627,1
13.86375,0.713,116.474,11.985,10.184,11.6627,1
5.351403,0.922706,200.394,11.13,9.768,10.9294,1
5.35161,1.17,200.394,11.13,9.768,10.9294,1
5.3518,1.25,200.394,11.13,9.768,10.9294,1
5.35185,1.275,200.394,11.13,9.768,10.9294,1
5.35232,0.884,200.394,11.13,9.768,10.9294,1
5.35117,1.23,200.394,11.13,9.768,10.9294,1
5.3518,1.25,200.394,11.13,9.768,10.9294,1
15.6805,1.25,200.394,11.13,9.768,10.9294,1
15.6785,1.25,200.394,11.13,9.768,10.9294,1
5.817608,1.047,635.722,13.744,12.347,13.5039,1
5.817649,1.288,635.722,13.744,12.347,13.5039,1
5.817685,1.24,635.722,13.744,12.347,13.5039,1
5.8176015,1.047,635.722,13.744,12.347,13.5039,1
5.8176452,1.22,635.722,13.744,12.347,13.5039,1
5.817681,1.33,635.722,13.744,12.347,13.5039,1
11.390955,0.854,475.758,14.55,12.835,14.2751,1
11.391432,0.9,475.758,14.55,12.835,14.2751,1
11.39109,0.828,475.758,14.55,12.835,14.2751,1
11.391,0.875936,475.758,14.55,12.835,14.2751,1
11.391013,0.84,475.758,14.55,12.835,14.2751,1
11.39096853,0.875936,475.758,14.55,12.835,14.2751,1
11.390931,0.832,475.758,14.55,12.835,14.2751,1
11.3909311,0.824,475.758,14.55,12.835,14.2751,1
11.3909344,0.87,475.758,14.55,12.835,14.2751,1
11.38576954,0.875936,475.758,14.55,12.835,14.2751,1
20.272,0.85554,413.591,13.444,12.108,13.2,1
20.2730282,0.86,413.591,13.444,12.108,13.2,1
20.272602,0.86,413.591,13.444,12.108,13.2,1
20.2729914,0.855,413.591,13.444,12.108,13.2,1
20.272615,0.88,413.591,13.444,12.108,13.2,1
20.272992,,413.591,13.444,12.108,13.2,1
20.27285,0.831,413.591,13.444,12.108,13.2,1
20.2729861,0.881,413.591,13.444,12.108,13.2,1
20.273034,0.881,413.591,13.444,12.108,13.2,1
20.27362337,0.85554,413.591,13.444,12.108,13.2,1
20.273017,0.88,413.591,13.444,12.108,13.2,1
4.654879,0.6694,49.3855,10.8,8.597,10.3281,1
4.655335,0.687426,49.3855,10.8,8.597,10.3281,1
4.6556782,0.66,49.3855,10.8,8.597,10.3281,1
4.655411,0.6694,49.3855,10.8,8.597,10.3281,1
1.291603357,0.514745,101.632,14.639,11.447,13.8012,1
1.291626,0.514745,101.632,14.639,11.447,13.8012,1
1.2916,0.51,101.632,14.639,11.447,13.8012,1
1.291651,0.52,101.632,14.639,11.447,13.8012,1
1.291563,0.513,101.632,14.639,11.447,13.8012,1
1.291505,0.491598,101.632,14.639,11.447,13.8012,1
1.291605,0.4,101.632,14.639,11.447,13.8012,1
1.292,0.514745,101.632,14.639,11.447,13.8012,1
5.443984,0.52,101.632,14.639,11.447,13.8012,1
5.44425,0.513,101.632,14.639,11.447,13.8012,1
5.44482,0.491598,101.632,14.639,11.447,13.8012,1
5.44425,0.4,101.632,14.639,11.447,13.8012,1
5.444017,0.51,101.632,14.639,11.447,13.8012,1
50.9254,0.702,321.722,14.0,12.259,13.7484,1
50.92092,0.734626,321.722,14.0,12.259,13.7484,1
7.728578,0.679343,365.581,14.818,12.841,14.5103,1
7.72651124,0.739177,365.581,14.818,12.841,14.5103,1
7.7285,0.589,365.581,14.818,12.841,14.5103,1
7.727574,0.71,365.581,14.818,12.841,14.5103,1
7.727283,0.71,365.581,14.818,12.841,14.5103,1
7.728,0.739177,365.581,14.818,12.841,14.5103,1
8.28176,1.31,326.381,12.38,10.983,12.0884,1
8.28212,1.01,326.381,12.38,10.983,12.0884,1
8.28192,1.084,326.381,12.38,10.983,12.0884,1
8.2824161,0.92,326.381,12.38,10.983,12.0884,1
8.282455,1.005112,326.381,12.38,10.983,12.0884,1
8.28246,1.117,326.381,12.38,10.983,12.0884,1
5.185759,0.686484,169.398,13.229,11.309,12.9247,1
5.185743,0.71,169.398,13.229,11.309,12.9247,1
5.185758,0.637,169.398,13.229,11.309,12.9247,1
5.185738,0.675,169.398,13.229,11.309,12.9247,1
5.185754,0.768,169.398,13.229,11.309,12.9247,1
5.185972,0.649127,169.398,13.229,11.309,12.9247,1
5.185768,0.65,169.398,13.229,11.309,12.9247,1
5.1857539,0.67,169.398,13.229,11.309,12.9247,1
5.1857532,0.768,169.398,13.229,11.309,12.9247,1
5.186,0.649127,169.398,13.229,11.309,12.9247,1
5.185761,0.68,169.398,13.229,11.309,12.9247,1
2.2193023,0.59,72.0444,13.105,10.104,12.3708,1
2.219315,0.612,72.0444,13.105,10.104,12.3708,1
2.219405,0.590802,72.0444,13.105,10.104,12.3708,1
2.21944122,0.613895,72.0444,13.105,10.104,12.3708,1
2.219282,0.6,72.0444,13.105,10.104,12.3708,1
2.219,0.613895,72.0444,13.105,10.104,12.3708,1
2.219225,0.63,72.0444,13.105,10.104,12.3708,1
2.219368,0.532,72.0444,13.105,10.104,12.3708,1
30.954222,0.598,161.555,14.781,11.907,14.0916,1
30.9542,0.592,161.555,14.781,11.907,14.0916,1
30.96028326,0.609039,161.555,14.781,11.907,14.0916,1
30.953,0.609039,161.555,14.781,11.907,14.0916,1
30.956763,0.571015,161.555,14.781,11.907,14.0916,1
30.952606,0.64,161.555,14.781,11.907,14.0916,1
30.954,0.637,161.555,14.781,11.907,14.0916,1
30.951524,0.59,161.555,14.781,11.907,14.0916,1
6.413766,0.41,140.385,16.692,12.838,15.4618,1
6.413539,0.344292,140.385,16.692,12.838,15.4618,1
6.41362,0.299,140.385,16.692,12.838,15.4618,1
6.414,0.4094,140.385,16.692,12.838,15.4618,1
6.414008,0.394,140.385,16.692,12.838,15.4618,1
6.413718,0.35,140.385,16.692,12.838,15.4618,1
6.413651,0.388,140.385,16.692,12.838,15.4618,1
21.750264,0.402049,124.156,16.4,12.609,15.1508,1
7.38711,0.625,102.953,12.759,10.508,12.4013,1
7.38795716,0.668695,102.953,12.759,10.508,12.4013,1
7.385655,0.65,102.953,12.759,10.508,12.4013,1
7.385453,0.66,102.953,12.759,10.508,12.4013,1
7.387066,0.588892,102.953,12.759,10.508,12.4013,1
7.387073,0.62115,102.953,12.759,10.508,12.4013,1
7.387,0.668695,102.953,12.759,10.508,12.4013,1
3.588163,0.66,709.999,15.041,13.373,14.7871,1
3.588158,0.75,709.999,15.041,13.373,14.7871,1
3.588165,0.676994,709.999,15.041,13.373,14.7871,1
3.586854713,0.980071,709.999,15.041,13.373,14.7871,1
3.588,0.980071,709.999,15.041,13.373,14.7871,1
3.588162,0.982,709.999,15.041,13.373,14.7871,1
5.67556,0.578,114.637,12.58,10.491,12.2204,1
5.675819,0.777569,114.637,12.58,10.491,12.2204,1
5.675814,0.650657,114.637,12.58,10.491,12.2204,1
8.23981,0.215,27.7957,13.639,9.697,12.4624,1
8.239493,0.36001,27.7957,13.639,9.697,12.4624,1
40.0603,1.09,342.394,12.882,11.571,12.739,1
39.91488,0.78,342.394,12.882,11.571,12.739,1
40.062771,0.88,342.394,12.882,11.571,12.739,1
2.494161,0.64361,118.011,12.676,10.562,12.3253,1
2.494206,0.663,118.011,12.676,10.562,12.3253,1
2.49412,0.744261,118.011,12.676,10.562,12.3253,1
0.369,0.744,152.509,12.129,10.57,11.8999,1
0.369311,0.765322,152.509,12.129,10.57,11.8999,1
0.3693038,0.81,152.509,12.129,10.57,11.8999,1
0.36930572,0.755722,152.509,12.129,10.57,11.8999,1
0.369311,0.81,152.509,12.129,10.57,11.8999,1
0.36931,0.75,152.509,12.129,10.57,11.8999,1
0.3693038,0.7595,152.509,12.129,10.57,11.8999,1
,3.85,609.818,12.071,10.153,11.64,1
9.173866,2.162531,609.818,12.071,10.153,11.64,1
9.1720535,3.79,609.818,12.071,10.153,11.64,1
9.172616,3.85,609.818,12.071,10.153,11.64,1
9.1751,3.85,609.818,12.071,10.153,11.64,1
9.1708,4.11,609.818,12.071,10.153,11.64,1
3.07133,0.455,75.1703,14.073,11.084,13.3245,1
3.0712,0.47,75.1703,14.073,11.084,13.3245,1
4.8682,0.47,75.1703,14.073,11.084,13.3245,1
4.86784,0.455,75.1703,14.073,11.084,13.3245,1
11.0234,0.47,75.1703,14.073,11.084,13.3245,1
11.0248821,0.46,75.1703,14.073,11.084,13.3245,1
11.02454,0.455,75.1703,14.073,11.084,13.3245,1
26.5841,0.455,75.1703,14.073,11.084,13.3245,1
7.9757,0.723,59.2474,11.101,9.096,10.8545,1
7.9752,0.677,59.2474,11.101,9.096,10.8545,1
7.975292,0.66,59.2474,11.101,9.096,10.8545,1
17.30681,0.723,59.2474,11.101,9.096,10.8545,1
17.307137,0.66,59.2474,11.101,9.096,10.8545,1
17.30713,0.677,59.2474,11.101,9.096,10.8545,1
17.3077,0.71,59.2474,11.101,9.096,10.8545,1
17.307013,0.71,59.2474,11.101,9.096,10.8545,1
17.3070631,0.77,59.2474,11.101,9.096,10.8545,1
25.575065,0.66,59.2474,11.101,9.096,10.8545,1
25.575,0.677,59.2474,11.101,9.096,10.8545,1
25.5715,0.723,59.2474,11.101,9.096,10.8545,1
0.179715,0.442,98.8765,15.94,11.764,14.4345,1
0.179719,0.29,98.8765,15.94,11.764,14.4345,1
2.35309,0.863,202.585,12.246,10.756,12.0252,1
2.35321,0.839,202.585,12.246,10.756,12.0252,1
2.35322,0.86,202.585,12.246,10.756,12.0252,1
3.56015,0.839,202.585,12.246,10.756,12.0252,1
3.55987,0.86,202.585,12.246,10.756,12.0252,1
3.56004,0.863,202.585,12.246,10.756,12.0252,1
5.40484,0.839,202.585,12.246,10.756,12.0252,1
5.40478,0.86,202.585,12.246,10.756,12.0252,1
5.40479,0.863,202.585,12.246,10.756,12.0252,1
8.26146,0.863,202.585,12.246,10.756,12.0252,1
8.26144,0.86,202.585,12.246,10.756,12.0252,1
8.2616616,0.86,202.585,12.246,10.756,12.0252,1
8.26147,0.839,202.585,12.246,10.756,12.0252,1
12.75759,0.86,202.585,12.246,10.756,12.0252,1
12.75758,0.863,202.585,12.246,10.756,12.0252,1
12.75758,0.839,202.585,12.246,10.756,12.0252,1
41.96797,0.863,202.585,12.246,10.756,12.0252,1
41.96645,0.839,202.585,12.246,10.756,12.0252,1
28.380619,0.88,153.856,11.652,10.177,11.4626,1
28.38236,0.862,153.856,11.652,10.177,11.4626,1
28.382206,0.93,153.856,11.652,10.177,11.4626,1
28.38246,0.913,153.856,11.652,10.177,11.4626,1
28.382071,0.872288,153.856,11.652,10.177,11.4626,1
8.3688168,0.56,364.048,15.78,13.416,15.5348,1
8.36779,0.708,364.048,15.78,13.416,15.5348,1
8.36926,0.386,364.048,15.78,13.416,15.5348,1
8.368791,0.623332,364.048,15.78,13.416,15.5348,1
8.36802,0.45,364.048,15.78,13.416,15.5348,1
6.56918,0.99,347.917,12.727,11.421,12.4814,1
6.569188,1.06,347.917,12.727,11.421,12.4814,1
6.569213,1.047599,347.917,12.727,11.421,12.4814,1
6.5693,0.987,347.917,12.727,11.421,12.4814,1
6.5692045,0.987,347.917,12.727,11.421,12.4814,1
0.28,0.6862,61.8736,11.454,9.086,10.7217,1
0.2803226,0.674,61.8736,11.454,9.086,10.7217,1
0.2803246,0.72,61.8736,11.454,9.086,10.7217,1
0.2803244,0.681,61.8736,11.454,9.086,10.7217,1
0.2803244,0.681,61.8736,11.454,9.086,10.7217,1
7.7485,0.681,61.8736,11.454,9.086,10.7217,1
7.7485,0.681,61.8736,11.454,9.086,10.7217,1
2.644259,0.225,79.3002,16.7,12.183,14.9834,1
2.644661,0.33,79.3002,16.7,12.183,14.9834,1
2.64484,0.325729,79.3002,16.7,12.183,14.9834,1
2.645,0.325729,79.3002,16.7,12.183,14.9834,1
2.644845,0.5,79.3002,16.7,12.183,14.9834,1
2.6446,0.33,79.3002,16.7,12.183,14.9834,1
2.6698,0.35,79.3002,16.7,12.183,14.9834,1
2.644646,0.35,79.3002,16.7,12.183,14.9834,1
2.643528,0.226,79.3002,16.7,12.183,14.9834,1
4.00498,0.33,79.3002,16.7,12.183,14.9834,1
3.9663,0.35,79.3002,16.7,12.183,14.9834,1
0.961917,0.554,90.5494,14.044,10.835,13.1913,1
0.961916,0.311,90.5494,14.044,10.835,13.1913,1
0.961918,0.31,90.5494,14.044,10.835,13.1913,1
0.961939,0.578,90.5494,14.044,10.835,13.1913,1
4.38395,0.632,124.458,13.627,11.082,13.0599,1
4.38393,0.371,124.458,13.627,11.082,13.0599,1
6.9226,0.632,124.458,13.627,11.082,13.0599,1
6.92251,0.371,124.458,13.627,11.082,13.0599,1
9.75833,0.371,124.458,13.627,11.082,13.0599,1
9.7579,0.632,124.458,13.627,11.082,13.0599,1
11.332,0.568,123.676,14.543,11.452,13.7795,1
11.81004,0.8,493.992,14.758,13.067,14.4237,1
11.808398,0.76,493.992,14.758,13.067,14.4237,1
11.8104,0.68,493.992,14.758,13.067,14.4237,1
11.8097,0.78,493.992,14.758,13.067,14.4237,1
10.59357,0.436,102.483,15.784,12.107,14.815,1
10.59366,0.36,102.483,15.784,12.107,14.815,1
3.835476,0.45,69.4798,14.175,10.93,13.3119,1
3.835376,0.45,69.4798,14.175,10.93,13.3119,1
3.83553,0.321,69.4798,14.175,10.93,13.3119,1
3.835592,0.429,69.4798,14.175,10.93,13.3119,1
32.6527,0.631,108.449,13.728,10.956,13.0383,1
32.6479,0.61,108.449,13.728,10.956,13.0383,1
7.51554,0.495,143.125,14.96,12.023,14.2706,1
7.51574,0.53,143.125,14.96,12.023,14.2706,1
3.67626,0.63,129.356,13.861,11.219,13.3173,1
3.67635,0.649,129.356,13.861,11.219,13.3173,1
7.95486,0.63,129.356,13.861,11.219,13.3173,1
7.95478,0.649,129.356,13.861,11.219,13.3173,1
6.342,0.58,72.7998,12.773,10.274,12.2528,1
6.34365,0.526,72.7998,12.773,10.274,12.2528,1
13.85402,0.526,72.7998,12.773,10.274,12.2528,1
13.853487,0.526,72.7998,12.773,10.274,12.2528,1
13.85,0.58,72.7998,12.773,10.274,12.2528,1
13.85327454,0.655766,72.7998,12.773,10.274,12.2528,1
40.718,0.58,72.7998,12.773,10.274,12.2528,1
40.6835,0.526,72.7998,12.773,10.274,12.2528,1
0.813149,0.615543,150.21,13.4,11.139,12.9484,1
0.813143,0.62,150.21,13.4,11.139,12.9484,1
0.81314,0.66,150.21,13.4,11.139,12.9484,1
0.365257,0.875749,298.373,12.942,11.398,12.6419,1
0.365261,0.88,298.373,12.942,11.398,12.6419,1
0.3652575,0.86,298.373,12.942,11.398,12.6419,1
10.062106,0.892097,197.299,11.774,10.432,11.6134,1
10.06049,0.95,197.299,11.774,10.432,11.6134,1
5.90279,0.95,197.299,11.774,10.432,11.6134,1
12.42205,0.83,170.998,11.995,10.462,11.6397,1
12.421078,0.829915,170.998,11.995,10.462,11.6397,1
7.61856,0.67,334.967,14.668,12.764,14.3234,1
7.62117,0.544,334.967,14.668,12.764,14.3234,1
7.6196574,0.71,334.967,14.668,12.764,14.3234,1
7.6188,0.66,334.967,14.668,12.764,14.3234,1
7.62067,0.64,334.967,14.668,12.764,14.3234,1
19.07536,0.64,334.967,14.668,12.764,14.3234,1
19.07454,0.71,334.967,14.668,12.764,14.3234,1
19.0702,0.544,334.967,14.668,12.764,14.3234,1
19.07863,0.66,334.967,14.668,12.764,14.3234,1
19.077,0.67,334.967,14.668,12.764,14.3234,1
3.705871,0.913754,315.363,12.838,11.427,12.542,1
9.283188,2.568173,916.319,12.718,10.852,12.3574,1
9.457747,0.725626,124.433,12.278,10.517,11.9662,1
9.45889,0.69,124.433,12.278,10.517,11.9662,1
6.673117,0.762201,208.529,13.078,11.31,12.8062,1
17.355681,1.06,375.67,11.352,10.153,11.0942,1
17.3678,1.27,375.67,11.352,10.153,11.0942,1
17.355066,2.196069,375.67,11.352,10.153,11.0942,1
2.354992,0.803827,134.591,11.332,10.055,11.3272,1
4.382745,0.803827,134.591,11.332,10.055,11.3272,1
14.101361,0.803827,134.591,11.332,10.055,11.3272,1
14.06660141,0.837606,134.591,11.332,10.055,11.3272,1
8.527219,1.196219,476.882,12.081,10.952,11.9456,1
8.52695,1.61,476.882,12.081,10.952,11.9456,1
9.9785275,1.499,80.8994,8.24,7.202,8.103581,1
9.978541,1.499,80.8994,8.24,7.202,8.103581,1
9.975403,1.18,80.8994,8.24,7.202,8.103581,1
9.977481,1.829853,80.8994,8.24,7.202,8.103581,1
9.978331927,1.47131,80.8994,8.24,7.202,8.103581,1
9.97748,1.494,80.8994,8.24,7.202,8.103581,1
9.97857,1.46,80.8994,8.24,7.202,8.103581,1
15.8523,0.904,243.935,12.365,10.957,12.0976,1
15.853989,0.874211,243.935,12.365,10.957,12.0976,1
15.85412,0.88,243.935,12.365,10.957,12.0976,1
15.8523,0.83,243.935,12.365,10.957,12.0976,1
6.380803,0.919053,235.867,12.23,10.791,12.0063,1
6.38092,0.981,235.867,12.23,10.791,12.0063,1
6.37961,0.83,235.867,12.23,10.791,12.0063,1
17.9654,0.478,125.106,13.411,11.076,13.0023,1
17.96832,0.556,125.106,13.411,11.076,13.0023,1
17.969079,0.600869,125.106,13.411,11.076,13.0023,1
17.96753,0.66,125.106,13.411,11.076,13.0023,1
17.969029,0.626014,125.106,13.411,11.076,13.0023,1
17.968216,0.63,125.106,13.411,11.076,13.0023,1
7.5734,1.0849,392.872,12.668,11.445,12.4959,1
7.5767206,0.98,392.872,12.668,11.445,12.4959,1
7.576544,0.981614,392.872,12.668,11.445,12.4959,1
12.400047,0.981614,392.872,12.668,11.445,12.4959,1
12.3988,1.0849,392.872,12.668,11.445,12.4959,1
12.400731,0.98,392.872,12.668,11.445,12.4959,1
5.6228,2.378,606.128,12.745,11.101,12.4386,1
5.6315915,0.77,606.128,12.745,11.101,12.4386,1
5.628466,1.717458,606.128,12.745,11.101,12.4386,1
14.317001,0.86,249.742,12.5,11.098,12.2809,1
14.3181,0.824,249.742,12.5,11.098,12.2809,1
14.316941,0.868889,249.742,12.5,11.098,12.2809,1
29.6245,0.824,249.742,12.5,11.098,12.2809,1
29.62682,0.868889,249.742,12.5,11.098,12.2809,1
29.626,0.857949,249.742,12.5,11.098,12.2809,1
29.626402,0.86,249.742,12.5,11.098,12.2809,1
5.868699,0.843154,228.641,12.523,10.778,12.1848,1
