pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,is_exoplanet
2459715.022,4.3533211,1.894,21740.0,7.17236,14.9972,548.0,13.4609,108.883,3422.0,4.77,0.46,1
2458981.691,3.2358535,3.777,5460.0,,656.917,1410.0,13.2638,1432.74,5095.6,,,0
2458981.485,1.6212474,3.262,1100.0,10.3122,1846.95,1826.0,12.5225,614.539,4949.0,,3.11,0
2458981.69,3.2358247,3.629,3260.0,,,,12.753,1308.27,,,,0
2459905.715,4.0104917,2.293,6051.0,,5306.6,2377.0,11.9551,2949.29,12373.0,,,0
2458412.383,1.5716819,1.9672248,743.4097278,4.5091786,715.6772333,1319.164787,10.6793,106.507,4752.8,4.37,0.982066,0
2458980.605,5.8423636,2.416,2280.0,18.7395,716.73,1441.0,11.6697,1552.26,8648.0,3.6,3.85,0
2458977.166,3.8974136,2.061,1990.0,6.8757,504.623,1320.0,11.0986,400.234,6827.0,4.25,1.51,0
2458973.93,17.2045725,4.987,3770.0,21.5086,434.974,1272.0,12.0205,659.762,6278.0,4.03,1.77,0
2458981.891,4.112385,3.474,2110.0,9.65749,570.966,1361.0,11.6437,525.173,5659.0,3.78,2.14,0
2459169.279,3.6344447,3.871,9230.0,14.25,1133.73,1616.0,11.3161,414.234,6272.0,4.25771,1.42,1
2459876.382,3.3378852,3.261,5564.0,19.0038,1878.15,1834.0,12.9214,1083.39,6274.0,3.86,2.15,0
2459008.271,3.8471662,2.214,1770.0,7.48475,173.747,1011.0,11.7899,329.268,5115.0,3.91,1.69,0
2459720.304,3.0491667,4.0262835,6641.051542,,589.9037165,1256.941405,12.715,,4579.5,,,0
2459008.075,2.8278059,2.174,650.0,4.22619,885.332,1519.0,10.702,311.774,6603.0,4.16,1.62,0
2459139.773,2.48548,2.621,160.0,1.28248,1105.11,1606.0,8.235,64.4827,5928.0,4.48,0.96,0
2459720.202,5.4146235,2.9417261,4983.075629,6.6139476,126.2342489,872.0,11.5163,177.504,4888.0,4.45,0.880213,1
2459721.424,14.7091662,3.6278152,5047.932631,6.5471787,33.3030602,612.6899904,11.5163,177.504,4888.0,4.45,0.880213,1
2459741.039,1.3483075,1.7568331,1206.353588,3.1949876,805.779628,1358.857202,11.5163,177.504,4888.0,4.45,0.880213,1
2459883.46,2.2963814,2.649,7950.0,20.9239,5163.1,2361.0,12.6967,554.728,6620.0,4.04,1.87,0
2459139.127,4.7559737,2.5469696,398.6310113,1.725417,161.7314334,909.5327855,8.3157,44.8155,5175.2,4.37657,0.841842,1
2459118.956,17.1807214,2.1004813,680.1385904,2.1954034,29.1782002,592.7674866,8.3157,44.8155,5175.2,4.37657,0.841842,1
2459719.597,3.2174446,3.8917348,11554.50318,,1947.574434,1694.311528,11.852,1245.57,,,,0
2458411.902,3.532822,3.44312,11283.61942,13.474905,837.7033716,1372.120698,11.185,317.652,6153.0,4.34152,1.25,1
2459007.402,2.4567112,1.716,530.0,3.05136,614.383,1387.0,11.0498,296.012,6223.0,4.39,1.16,0
2459008.757,2.7761628,2.139,1340.0,6.58454,538.633,1342.0,12.3618,644.55,5778.0,3.92,1.84,0
2459740.358,4.7257129,2.701,1740.0,10.5468,350.147,1205.0,11.3896,653.395,6139.0,3.71,2.48,0
2459168.639,2.9626402,1.9096724,27118.32622,12.65489,269.8828476,1033.745354,12.3943,281.742,5473.0,4.60845,0.718635,1
2459001.284,4.1508803,2.256,12290.0,8.31799,70.6022,807.0,13.2653,268.508,4460.0,4.56,0.73,0
2459007.051,1.972401,2.435,7460.0,14.7348,2239.66,1916.0,13.1947,974.435,6184.0,4.1,1.6,0
2459199.326,1.7560902,1.763,1650.0,7.52118,1923.34,,10.5683,266.9,6249.0,4.28,1.29,0
2459008.383,0.7409429,1.084,2460.0,4.58442,1523.27,1740.0,13.0109,427.299,5406.0,4.53,0.87,0
2459743.508,21.7894491,6.8044292,12276.80284,,42.8575849,652.5693517,13.0309,681.888,6118.5,,,0
2458388.567,13.1757294,2.1570272,2479.347714,1.9602373,2.6453174,325.2663942,11.2828,31.0597,3349.0,4.94138,0.388609,1
2458385.388,6.614911,0.9654605,1060.571582,1.2731554,6.6294678,409.2506857,11.2828,31.0597,3349.0,4.94138,0.388609,1
2459003.792,7.2087245,3.506,4690.0,,110.913,904.0,13.109,431.258,5144.9,,,0
2459666.709,3.6772391,4.2517064,13763.21164,13.2496189,567.6066573,1244.891838,13.1815,679.411,5801.0,4.36,1.11792,0
2459008.762,1.1578392,1.363,9660.0,11.2362,2519.45,1973.0,13.3675,915.093,6409.0,4.4,1.18,0
2459169.52,1.33679,1.488,700.0,2.70732,1038.31,1581.0,9.6114,109.991,5600.0,4.43748,0.98,0
2459008.356,2.0714803,3.108,1660.0,9.7546,4440.11,2274.0,11.6433,732.131,7047.0,3.85,2.46,0
2459765.674,3.1774814,2.824,14190.0,13.9016,625.157,1393.0,11.2961,301.676,6071.0,4.39,1.12,1
2459193.224,6.7992776,1.58,210.0,1.09621,30.7937,656.0,9.1536,53.3027,4913.8,4.54,0.73,0
2459033.694,3.0038696,3.24,760.0,3.44576,1394.39,1702.0,11.2834,337.362,6171.0,4.35,1.2,0
2459139.772,1.42744,1.973,450.0,7.86301,28512.6,3620.0,10.0081,223.145,6000.2,4.36,1.33,0
2459034.031,2.6834113,1.146,760.0,2.33576,168.322,1003.0,11.812,185.25,5221.0,4.62,0.76,0
2458386.189,9.5730706,3.7949677,370.8091141,2.3053058,186.024825,941.9166541,7.757,62.7792,6101.0,4.38774,1.11672,1
2458385.724,4.040413,3.5274466,143.394396,1.5473747,587.586178,1255.705054,7.757,62.7792,6101.0,4.38774,1.11672,1
2459663.954,0.7676706,1.057,340.0,2.98877,2825.39,2031.0,11.1315,417.852,6377.0,4.17,1.53,0
2459390.813,10.7166249,3.8540186,1308.391367,2.16171,27.0606425,581.7069809,11.024,,4235.5,,0.65,0
2459417.473,3.6311186,2.416,6300.0,15.6552,1145.48,,12.4627,504.87,5979.9,,1.63,0
2459199.67,1.1096992,2.097,620.0,9.33715,122457.0,5211.0,8.7929,460.728,8666.0,3.80083,3.13,0
2459032.681,3.2428744,2.417,1470.0,2.3171,113.659,909.0,12.3454,107.33,4016.0,4.72,0.58,0
2459031.932,56.4043748,4.069,9060.0,12.5447,0.909373,272.0,11.0383,319.632,6433.0,4.36,1.25,1
2459174.669,3.6623918,3.7669692,12253.65825,17.2805567,1645.988696,1624.525234,9.6757,246.69,6600.0,4.20892,1.48532,1
2459031.312,6.269716,3.696,1240.0,3.86288,154.408,982.0,10.7386,148.525,4812.0,4.26,1.08,0
2459033.325,0.9135968,1.247,540.0,2.17077,2079.14,1881.0,11.2063,228.59,5987.0,4.58,0.89,0
2459766.355,2.5139764,2.36,560.0,4.90303,1043.42,1583.0,10.5893,421.5,6150.0,3.9,2.05,0
2459762.196,3.8016217,3.223,8310.0,13.6371,672.585,1418.0,10.8557,334.993,6244.0,4.19,1.47,1
2459660.608,3.660032,4.7853014,7749.720327,17.5565568,1804.554872,1662.310977,11.2633,505.703,5988.0,3.93,1.88626,1
2459026.649,4.6200781,2.149,3480.0,7.04607,216.021,1068.0,12.9551,610.592,5999.0,4.36,1.16,0
2459168.843,1.82488,1.757,2950.0,24.8366,3161.32,2088.0,9.15779,115.124,5773.74,3.51,1.23,0
2459015.248,9.8482192,4.24,1670.0,13.8742,206.691,1056.0,12.1158,1283.53,6126.0,3.46,3.31,0
2459767.637,4.0664446,1.712,19740.0,12.1827,89.3911,856.0,11.5241,205.387,5421.0,4.54,0.86,1
2459721.117,3.6841446,2.967,2260.0,3.74263,286.262,1145.0,12.0672,204.639,4939.0,4.55,0.79,0
2459166.483,3.6112621,3.5377447,5684.094414,13.6137403,1818.548888,1665.524382,10.5831,381.174,6450.0,4.03776,1.68443,1
2460452.838,4.6174254,4.5173138,9412.560054,16.6632337,1212.007222,1504.859837,11.1477,423.84,6411.0,4.1,1.67219,1
2459913.521,3.3207642,2.487,940.0,3.02356,586.762,1371.0,11.2473,240.737,6142.0,4.55,0.95,1
2459767.361,5.289835,3.179,2330.0,7.64474,2582.58,1986.0,11.5576,348.692,6655.0,4.5,1.11,0
2459163.415,7.0114,4.8,8970.0,18.1417,753.673,1459.0,8.28222,131.962,6084.8,4.01,1.82,0
2459845.365,14.793901,3.171,8150.0,8.42756,19.3352,584.0,12.9474,359.643,5095.0,4.52,0.84,0
2458328.378,5.62162,2.675,580.083,3.35879,334.683,1191.0,10.0793,186.807,5834.2,4.24,1.27,0
2459576.857,2.2042212,1.011,4250.0,9.78883,97.961,876.0,10.0415,197.507,5702.0,4.14,1.42,0
2459146.1,2.2359865,1.5254332,19058.01374,13.4367443,491.325955,1200.77649,10.3074,117.598,5260.0,4.51363,0.844379,1
2458354.572,0.5992533,2.3197658,24379.93835,2.9919707,228935.2995,5578.891818,15.951,5885.3,31000.0,5.59998,0.18,0
2458326.79,4.9019938,1.3243804,10774.95121,2.5554145,5.0534848,382.3996541,14.2612,69.3649,3147.0,5.04654,0.240807,1
2458655.604,10.2813284,2.4414916,37333.96317,11.8759119,10.9982809,464.4628168,13.0123,148.134,3919.0,4.63413,0.593317,0
2458654.122,0.4038426,1.0592218,636.6337963,1.442393,710.634979,1316.835102,10.5886,42.76,4119.1,4.73,0.555,0
2459199.05,2.300698,3.451,780.0,4.87824,17366.7,3198.0,10.6152,145.407,5747.3,4.57,0.85,0
2458485.286,3.5809733,2.18,36850.0,12.0428,40.4443,702.0,13.5011,189.011,3790.0,4.64,0.61,1
2458488.38,1.0681394,2.082,7290.0,19.5184,7148.75,2561.0,13.3581,1719.42,7248.0,3.95,2.23,0
2459195.308,16.067522,2.6182382,2929.650147,4.7909617,36.1060604,625.1939631,9.2711,74.7969,5718.0,4.35658,0.860124,1
2458441.281,5.1976858,1.8810737,437.4376044,1.9257346,162.5917886,910.7399798,9.2711,74.7969,5718.0,4.35658,0.860124,1
2459252.322,1.0435229,1.476,4970.0,9.09391,2148.73,1896.0,12.6825,656.326,6259.0,4.34,1.23,0
2459251.532,2.1816809,3.83,1280.0,,13037.6,2976.0,11.2486,1675.78,8582.7,4.08,,0
2459963.593,1.1870337,2.7329029,8164.576255,10.6747149,3443.560462,1953.762087,13.5295,927.754,6325.0,4.41,1.15885,0
2458515.145,1.1471548,1.403,2670.0,3.90118,249.626,1107.0,16.0657,695.78,3901.0,4.47,0.75,0
2459226.923,0.8335712,1.509,3340.0,12.5164,3359.53,2120.0,12.9913,1246.21,6158.0,3.87,2.09,0
2460717.457,1.1355457,2.63,393.5764226,21.5263238,47965.7,4122.0,9.7402,1658.75,10262.0,,7.03693,0
2458514.968,1.1385671,1.897,6220.0,16.0326,13181.3,2985.0,13.5964,2348.86,9024.0,4.19,2.0,0
2459176.768,3.1615697,3.1425792,17482.23281,14.8619546,758.1026175,1338.294671,10.4408,202.218,6072.0,4.41,1.0977401,1
2458513.958,1.2247985,1.645,7640.0,8.32531,1294.24,1670.0,13.5184,591.382,5699.0,4.55,0.89,0
2458514.824,1.820443,2.643,7330.0,16.6319,2155.48,1898.0,13.5689,1469.53,6079.0,3.92,1.94,0
2459251.04,1.6562803,0.929,5610.0,9.54495,291.778,1151.0,13.0556,706.679,6044.0,4.29,1.25,0
2459199.447,1.9784257,2.106,720.0,2.02143,600.02,1378.0,10.5094,103.69,5059.0,4.61,0.75,0
2458440.311,3.60364,3.728,6281.32,14.1007,2312.7,1931.0,11.5781,631.385,6896.7,4.17,1.62,0
2459278.486,0.9109508,1.473,4720.0,13.0531,18809.1,3262.0,12.5405,1297.87,9421.0,4.31,1.79,0
2459964.806,2.5057108,1.962,3170.0,12.9673,2430.56,1956.0,12.5225,1131.58,8330.0,4.04,2.26,0
2459303.475,1.0962372,2.336,2460.0,15.7533,6446.8,2496.0,12.7158,1391.51,6519.0,3.54,3.25,0
2459990.713,4.6512523,2.251,3110.0,6.22936,432.038,1270.0,11.7159,407.374,7192.0,4.56,1.1,0
2459298.033,3.8505662,2.499,6070.0,16.5768,475.693,1301.0,13.3285,1080.66,6353.0,3.88,2.13,0
2460015.835,1.5040804,2.955,6130.0,,558.567,1354.0,13.7682,,3810.2,,,0
2459989.055,0.8334976,1.452144,3841.483497,9.0185699,7232.861866,2352.054022,13.5379,1001.77,6071.0,4.2,1.3925,0
2459301.933,3.7353995,1.836,2360.0,8.61993,230.421,1085.0,12.1162,538.114,5895.0,4.1,1.53,0
2459304.023,0.8133123,1.079,310.0,4.37963,6736.59,,11.0418,433.157,8265.0,,2.12,0
2459303.974,3.4671474,2.405,4770.0,11.6401,391.83,1239.0,12.5695,683.062,5886.0,4.07,1.58,1
2460015.059,0.7617828,2.0029797,3487.635383,,3748.991489,1995.714272,12.2951,689.348,6132.7,,,0
2459385.925,2.0976705,3.3618036,2503.685688,14.488932,7780.085269,2395.332675,11.2851,628.105,5914.8,3.59,2.7729599,0
2459380.933,5.7626055,3.963,7420.0,,281.843,1141.0,13.1335,,5558.7,,,0
2459388.453,1.7201092,2.622,7570.0,9.82252,1736.59,1798.0,13.0566,641.969,5878.0,4.36,1.13,0
2458438.838,0.58644,1.441,443.281,2.31276,6607.5,2511.0,8.2482,66.5727,5997.7,,1.0,0
2459331.491,0.8062768,1.963,660.0,9.05313,18112.6,3231.0,9.9747,668.389,7311.1,4.16,3.37,0
2460266.657,15.5718552,4.931,380.0,2.44317,115.206,912.0,8.4642,106.289,6352.33,4.30502,1.31,1
2458494.909,31.7180208,2.3326321,292.8649645,2.2998049,55.617465,696.5022874,8.4642,106.289,6352.33,4.30502,1.30883,1
2458413.192,2.7299049,0.8257288,7427.724966,1.3513606,4.0669768,362.1910146,14.2683,32.4298,2887.0,5.15917,0.155498,1
2460163.675,9.1512776,2.616,1074.0,2.45142,55.3616,759.0,10.339,108.932,5015.0,4.47652,0.79,1
2458440.63,12.4610086,3.3195777,2078.142598,3.2809492,28.3587888,588.5612549,8.1705,32.5686,4891.0,4.62,0.726632,1
2458438.376,0.4900589,1.0123328,291.0399722,1.4741529,2120.447466,1730.719269,8.1705,32.5686,4891.0,4.62,0.726632,1
2458434.865,726.1175225,2.2543368,1707.692781,2.4385296,0.6393259,228.0606305,10.4779,40.9223,3808.0,4.69366,0.55033,0
2458448.206,73.580982,2.1441598,347.4450365,3.3991025,57.7754894,703.162429,8.22109,158.797,7802.0,4.21386,1.76118,0
2460238.657,20.2730282,3.651,17182.0,10.4386,20.4393,592.0,12.7462,413.591,5742.0,4.58473,0.86,1
2458439.98,2.24704,2.713,18890.4,18.1799,1793.26,1812.0,12.6038,746.646,6846.0,4.23,1.2,0
2459160.014,25.1290153,4.271,465.0,1.93226,25.7431,627.0,8.6022,79.208,5871.0,4.43296,1.04,1
2458417.466,46.4093732,4.822337,435.7347505,2.1862997,17.1730953,519.1966657,8.6022,79.208,5871.0,4.43296,1.03563,0
2458416.548,14.6762658,3.2320455,3499.937973,2.8523348,3.139825,339.5049488,12.531,70.7878,3414.0,4.77364,0.458861,0
2458412.896,21.9692578,3.5662307,7940.615239,4.1061739,1.8336046,296.7878863,12.531,70.7878,3414.0,4.77364,0.458861,0
2459855.157,2.9224661,5.5560255,5724.017673,20.8842189,3990.571634,2027.115654,11.8832,717.128,5520.0,3.55,2.7442901,1
2458438.299,1.17409,1.701,3680.0,49.6799,34547.8,3798.0,9.1414,547.126,8242.0,3.61,3.67,0
2459358.397,3.3513304,2.739,400.0,17.7728,295.994,1155.0,7.6581,290.313,4886.0,,8.71,0
2460061.842,5.4468377,3.303,842.0,4.39864,631.423,1396.0,9.783,269.304,6793.0,4.15,1.68,0
2459351.741,4.5006638,4.588,2110.0,14.2378,25501.0,3520.0,11.5124,636.157,8933.0,4.45175,1.48,0
2459335.573,16.3363665,1.9933922,3884.678538,2.0492403,1.6932987,290.9398052,11.0196,22.5455,3365.0,4.89744,0.326568,1
2459307.924,2.2887763,4.8634851,1890.646342,2.8057654,99.2660496,805.0445873,11.1567,65.1329,3953.0,4.6489,0.617703,0
2459333.969,1.2540806,1.3435517,66025.09943,10.3493319,73.5478383,746.8996014,14.0644,123.032,3455.0,4.82691,0.399724,0
2459198.52,4.3888516,3.0184015,24964.54782,13.8994523,192.2328216,949.6785627,12.8461,362.273,5175.0,4.46488,0.877856,1
2458661.049,18.4043334,7.879331,9135.211016,1.2834433,0.2638693,182.7961243,13.7827,23.7607,2891.0,5.22041,0.133376,0
2458654.532,5.538329,2.2263888,1407.111865,2.2721409,27.6818339,585.0169701,11.0318,61.5204,3883.0,4.65275,0.598175,1
2458659.348,10.6886084,2.6672245,1501.172634,2.4642245,11.5205083,469.8807571,11.0318,61.5204,3883.0,4.65275,0.598175,1
2458494.061,3.9077116,9.5278364,599.6319099,1.5722799,50.3800695,679.4921442,12.4375,130.457,3917.0,4.61771,0.64011,0
2458327.104,1.8141215,4.6006154,129.4041201,1.3180464,1468.567428,1578.858547,10.5385,189.148,5789.58,4.35115,1.12713,0
2459330.394,2.4360845,2.495,350.0,2.46916,1556.22,1749.0,9.5115,177.018,6529.0,4.33,1.32,0
2458411.703,1.8756,0.989,5666.3,,40.3912973,642.971466,13.0734,77.5383,3549.7,4.87,,0
2459337.013,4.4518604,2.8339358,3558.221189,34.0312942,26875.9744,3265.583584,10.0199,882.905,8353.8,4.1,3.60934,0
2459197.576,2.7439029,1.503168,13852.39796,11.9292388,306.4170427,1067.082454,13.5452,446.035,4860.0,4.438,0.885702,1
2459379.131,5.9685742,2.059,340.0,6.64236,1041.97,1582.0,9.4128,689.355,10390.0,3.79,3.44,0
2459337.638,4.3780194,8.4203321,1604.382513,14.3632742,430.9825946,1162.076403,10.7934,455.82,4913.0,,3.41348,1
2459363.369,3.2535266,5.1881112,6160.5328,16.5212632,2886.094177,1869.379063,11.8994,645.158,6368.0,3.91383,2.06072,1
2459363.499,3.0421334,1.5964685,2054.305028,16.8899988,4675.49373,2109.000192,9.8062,335.446,5715.4,3.92,2.40325,0
2459175.6,3.85589,3.9555399,9747.60356,14.5222913,1062.029804,1455.975026,11.7231,488.66,6244.5,4.21,1.43256,1
2460069.038,1.491916,2.3336552,1474.334788,26.399811,132008.3553,4861.497924,10.3355,1337.35,9747.0,3.54,4.42729,0
2460120.661,7.4398211,3.068,1362.0,5.48138,435.566,1272.0,10.0288,205.112,5822.0,4.14,1.45,0
2459385.729,2.6646183,4.135,840.0,4.25649,32848.2,3750.0,10.4304,458.16,11526.0,4.56,1.52,0
2459037.871,7.7121208,2.4343481,728.4849109,3.004038,219.2841258,981.4576128,7.7582,58.5146,5985.4,4.4,1.08958,1
2458439.135,1.0817,1.588,341.533,2.07554,2462.700975,1796.688012,7.6818,49.3375,5759.2,4.45,1.02,0
2459064.119,30.083503,3.9858103,5439.210828,12.1275255,58.0053608,703.8608065,10.5663,261.834,5906.5,4.16721,1.41293,1
2458440.194,2.87436,1.901,2490.41,7.91346,2011.82,1865.0,9.19901,183.952,6805.0,4.26,1.44,0
2460236.628,13.7748361,4.454,309.0,2.67656,114.929,912.0,9.15722,160.125,6266.98,4.19069,1.47,1
2460119.031,2.0340967,3.397,1283.0,6.38274,4644.28,2299.0,10.2956,389.597,6849.0,3.99,2.05,0
2459385.395,1.8697825,2.721,2940.0,,,,10.3147,,,,,0
2459196.115,4.0520368,1.5605128,5512.403319,4.9523134,38.5441194,635.4908204,10.7329,52.616,3779.0,4.64,0.607751,1
2460151.667,21.7004042,9.415,406.0,3.16777,224.371,1078.0,10.4078,300.427,5788.7,4.22,1.78,0
2460123.888,1.3875331,2.679,952.0,3.16086,13423.0,2998.0,10.4425,182.238,5678.0,4.33,1.14,0
2459422.127,3.905126,2.9136919,23549.92599,14.5499431,300.1569738,1061.590098,14.5787,914.699,5381.0,4.45342,0.947475,1
2459770.501,1.8555745,2.3121742,10888.03773,14.8951809,2077.529159,1721.894471,13.9174,1093.08,5651.75,4.13988,1.40959,1
2459174.841,3.3106692,3.7033867,9189.734252,13.382013,1061.554243,1455.812008,12.0682,516.543,6030.0,4.22,1.3514301,1
2459422.844,4.8854844,5.2333985,7009.139498,18.1759557,1459.35473,1576.376555,12.4532,922.562,5974.0,3.84282,2.0812199,1
2459797.232,0.9023951,1.6045865,5385.087109,,2991.073365,1886.151251,14.2502,833.364,5780.0,4.438,,0
2459392.814,2.6843081,2.7683352,18209.92066,13.9748499,651.2557496,1288.420547,13.814,758.753,5616.02,4.4174,1.01895,1
2459420.668,3.5256535,2.5111799,23882.70294,12.1210086,189.762184,946.6123519,14.6147,686.284,5003.05,4.56877,0.783768,1
2459396.41,7.4463034,2.0033138,4045.724179,2.4048644,5.6286114,392.8439471,11.2695,30.0346,3353.0,4.84911,0.375859,1
2458417.605,17.9635083,4.4297958,1266.94519,3.2970197,23.4693523,561.3646044,9.0567,57.3973,5229.0,4.55429,0.794471,1
2459391.084,4.0822894,3.2882557,16484.97629,,399.7768506,1140.444513,14.6979,1071.8,5780.0,4.438,,1
2459415.152,1.8498567,2.518276,195.4102498,1.7193265,1194.210365,1499.304894,7.9147,56.0739,5834.0,4.44433,1.0173301,1
2459394.54,4.2253498,2.7695297,7240.815237,8.8893197,342.3014046,1097.038628,13.4584,630.785,5501.0,4.39363,1.03122,1
2459420.804,2.4552388,1.7323271,44130.16059,12.9928631,77.5068035,756.7539667,14.9826,381.949,3792.0,4.63873,0.614823,1
2459769.924,1.0186989,1.4947875,91558.63533,,2544.650949,1811.45189,14.956,,5780.0,4.438,,1
2459772.754,2.9985667,3.025166,28040.90686,17.8036847,748.0922226,1333.854734,13.7703,880.941,6126.0,4.46702,1.04172,0
2459422.768,3.1208396,2.405278,17027.40649,16.2108254,744.4110758,1332.210819,14.3168,1145.28,5983.0,4.3973,1.09921,1
2459420.58,1.5449334,1.1043459,4941.870091,10.7011777,3717.199189,1991.469723,12.8939,822.96,6136.25,4.15767,1.4874001,1
2459422.773,4.9427985,3.3153828,11349.48387,15.3204961,469.3399619,1187.11183,13.2394,739.412,5550.93,4.18442,1.32567,1
2459770.385,3.2175184,1.8986264,12691.80369,10.5529773,393.9910424,1136.29563,14.3258,843.695,5549.0,4.50842,0.912927,1
2459761.943,3.7006742,3.115,840.0,2.61277,1434.65,1714.0,10.4787,106.424,5025.0,4.56,0.79,0
2459789.419,4.9133022,5.159,2040.0,9.33912,999.403,1566.0,10.445,368.922,5918.0,3.84,2.06,1
2459766.956,2.88069,1.784,10380.0,22.4297,678.487,1421.0,10.4673,173.117,5541.0,4.36,1.09,1
2459395.125,,12.002,13520.0,11.62,130.528,941.0,9.85277,121.139,5557.0,4.44,0.99,1
2459799.901,5.0141991,4.5606871,6026.126007,13.4911728,1233.097989,1511.364256,13.3926,1249.41,6669.0,4.12805,1.69675,1
2459420.812,7.7942155,0.9710311,2950.73571,4.9169842,112.1124314,829.914194,11.8933,268.041,5461.54,4.50982,0.897403,1
2459421.463,2.6634154,1.8429688,37522.94895,13.6857367,113.6142497,832.6796495,14.1959,305.3,4051.0,4.54826,0.701369,1
2459770.41,2.2185748,1.8233621,25854.21446,13.3010355,348.1506195,1101.695417,6.8481,19.7638,5023.0,4.58,0.776484,1
2459422.908,3.2432488,3.0748441,17481.82164,14.5800064,631.4204214,1278.496094,14.4394,1140.95,5778.0,4.37783,1.09304,1
2459422.501,8.6004516,8.950521,3575.661423,14.548121,862.8947232,1382.321946,13.1981,1418.77,6011.95,3.75585,2.3108399,1
2459420.413,3.7970076,2.5256778,16421.73149,11.7557579,218.0029128,980.0208686,14.148,646.647,5211.36,4.54655,0.832631,1
2459422.51,3.3119026,1.181072,7620.749384,10.9625327,487.2033805,1198.249683,13.692,698.646,5355.0,4.33005,1.09206,1
2459422.608,3.578757,3.1806502,11391.73859,12.1416042,445.8323379,1171.959601,13.4231,639.411,5482.59,4.36922,1.06062,1
2459421.078,1.5947535,1.94145,15065.25655,14.3739674,1761.288542,1652.25615,15.0236,1490.94,5703.0,4.31786,1.15986,1
2459813.94,7.8127906,6.304,8120.0,22.0599,2051.05,1874.0,11.7018,782.732,8451.0,4.00707,2.38,0
2459797.406,1.1589013,1.1688702,3470.67593,2.6829722,88.1856149,781.5723494,12.9374,80.6532,3449.0,4.80176,0.427389,1
2458438.403,0.8820624,0.5759672,11755.45093,8.3888941,983.4245957,1428.252576,13.1686,308.262,4669.0,4.52,0.782888,1
2459771.442,3.8493846,2.6908269,1372.287668,16.8088001,6689.786393,2306.602786,11.0418,788.238,5843.47,3.27448,3.9119101,1
2460559.016,0.9263237,0.81,952.0,1.67823,303.547,1162.0,8.72762,12.0445,3573.0,4.80376,0.43,1
2459772.313,2.8164979,2.6896665,19270.72703,14.4894174,539.3972356,1229.127481,14.4889,939.744,5413.0,4.39994,1.0130399,1
2459420.283,1.752217,2.1714375,77630.41246,20.3177656,282.3101387,1045.44543,15.1403,565.541,4355.0,4.53128,0.740712,1
2459423.156,7.3405675,3.2557004,11139.70059,16.7317044,378.0645504,1124.634077,13.9154,1177.55,5828.81,4.14418,1.4372801,1
2460558.072,2.6915408,3.986,7265.0,17.4501,4392.03,2267.0,9.93225,350.351,6955.0,4.04,1.96,1
2459798.529,4.45417,2.27143,21409.05245,13.8017218,233.7193811,997.225629,14.3945,751.776,5353.54,4.47701,0.922087,1
2459911.039,2.7974757,2.2149132,18699.85048,12.0149088,412.3913581,1149.33634,12.7678,390.594,5477.0,4.54393,0.867368,1
2459175.59,2.1751729,4.7918806,7780.64352,18.7874019,4812.623824,2124.296965,11.8282,754.258,6291.0,3.9,2.0625999,1
2459421.603,2.0523417,2.1224957,34476.09074,22.5105621,1327.249868,1539.422828,14.7344,1302.33,5767.0,4.31546,1.16875,1
2460550.715,5.006622,1.66,1290.0,2.22447,47.6469,731.0,10.4382,46.4488,4006.0,4.68,0.6,1
2459765.915,5.1830043,2.783,670.0,3.63045,346.626,1202.0,9.00568,132.214,6156.0,4.25196,1.34,1
2459441.27,5.3073459,3.714,200.0,2.05347,494.046,1313.0,7.948,79.4746,5821.4,4.16,1.42,0
2459446.222,1.773346,3.291,710.0,7.95884,6411.52,2492.0,10.351,604.164,6802.0,3.63,3.08,0
2460366.918,0.8560277,1.587,247.0,3.15801,46825.3,,8.716291,413.683,11798.0,4.18,2.38,0
2460059.619,82.9294114,7.4967507,13067.73323,11.4756331,0.2639044,182.8021957,12.5542,342.605,5271.0,4.43,0.960919,1
2459038.46,2.4261538,2.1344641,754.8303067,2.6600255,548.0543839,1234.029846,12.5542,342.605,5271.0,4.43,0.960919,1
2458416.635,16.364873,4.0478302,2075.094412,3.9248322,38.2371999,634.2219521,10.2666,123.739,5481.0,4.56,0.856226,1
2458410.999,1.8586624,2.0525797,497.6683497,1.9323657,695.1879631,1309.620035,10.2666,123.739,5481.0,4.56,0.856226,1
2458411.806,9.1910792,3.055677,940.8500219,2.7251006,82.5177911,768.6995876,10.2666,123.739,5481.0,4.56,0.856226,1
2459450.837,19.5620458,6.4231417,1397.814899,3.2870868,10.9554543,464.0100077,11.2723,99.9293,4246.8,4.5,0.758892,1
